Date,Adj Close,Close,High,Low,Open,Volume
2024-05-01,5.713424205780029,5.713424205780029,5.761319160461426,5.233710765838623,5.621706008911133,248116317
2024-05-02,5.936491966247559,5.936491966247559,6.020854949951172,5.553461074829102,5.713424205780029,160763924
2024-05-03,6.049036026000977,6.049036026000977,6.13364315032959,5.84074592590332,5.936491966247559,143606175
2024-05-04,6.056492805480957,6.056492805480957,6.205000877380371,6.016201972961426,6.049006938934326,129515147
2024-05-05,6.154695987701416,6.154695987701416,6.296737194061279,5.952332019805908,6.056495189666748,138164818
2024-05-06,6.028936862945557,6.028936862945557,6.40949821472168,6.021900177001953,6.154702186584473,189015250
2024-05-07,5.77473783493042,5.77473783493042,6.126510143280029,5.773454189300537,6.028936862945557,159099199
2024-05-08,5.706348896026611,5.706348896026611,5.8105340003967285,5.6284589767456055,5.774752140045166,139579902
2024-05-09,5.927069187164307,5.927069187164307,5.930408954620361,5.690806865692139,5.706348896026611,123125716
2024-05-10,5.621685981750488,5.621685981750488,5.9677839279174805,5.575645923614502,5.927080154418945,147316846
2024-05-11,5.603928089141846,5.603928089141846,5.682397842407227,5.552063941955566,5.621685981750488,93677409
2024-05-12,5.604376792907715,5.604376792907715,5.694002151489258,5.566705226898193,5.60406494140625,75367692
2024-05-13,5.59906816482544,5.59906816482544,5.704514980316162,5.373297214508057,5.604376792907715,153619506
2024-05-14,5.347117900848389,5.347117900848389,5.617204189300537,5.326190948486328,5.59906816482544,153237924
2024-05-15,5.788638114929199,5.788638114929199,5.835369110107422,5.287535190582275,5.347120761871338,185825316
2024-05-16,5.749680042266846,5.749680042266846,5.8853068351745605,5.627840995788574,5.788702011108398,193056188
2024-05-17,5.889987945556641,5.889987945556641,5.9733500480651855,5.6940460205078125,5.749680042266846,163564936
2024-05-18,5.850030899047852,5.850030899047852,5.981811046600342,5.824531078338623,5.890034198760986,118947572
2024-05-19,5.553036212921143,5.553036212921143,5.954891204833984,5.5096869468688965,5.850034236907959,164396957
2024-05-20,6.1667680740356445,6.1667680740356445,6.198215961456299,5.499509811401367,5.553036212921143,296454222
2024-05-21,6.232538223266602,6.232538223266602,6.31981086730957,6.058103084564209,6.166581153869629,288675973
2024-05-22,6.114306926727295,6.114306926727295,6.285762786865234,5.977602958679199,6.232538223266602,223505430
2024-05-23,5.789027214050293,5.789027214050293,6.215137958526611,5.535965919494629,6.114306926727295,348008235
2024-05-24,5.8170318603515625,5.8170318603515625,5.884435176849365,5.6643967628479,5.789027214050293,186304427
2024-05-25,6.009364128112793,6.009364128112793,6.031814098358154,5.815004825592041,5.817041873931885,133953509
2024-05-26,5.852375984191895,5.852375984191895,6.0318779945373535,5.81561279296875,6.009364128112793,131855673
2024-05-27,6.110170841217041,6.110170841217041,6.230618000030518,5.845832824707031,5.852375984191895,183685110
2024-05-28,5.935842990875244,5.935842990875244,6.11960506439209,5.8328938484191895,6.110170841217041,200002338
2024-05-29,5.778116226196289,5.778116226196289,6.039085865020752,5.757193088531494,5.935840129852295,180186415
