Date,Adj Close,Close,High,Low,Open,Volume
2024-05-01,0.9997550249099731,0.9997550249099731,1.000175952911377,0.999576985836029,0.9998779892921448,817654846
2024-05-02,1.0001399517059326,1.0001399517059326,1.0007179975509644,0.9997400045394896,0.9997550249099731,643349405
2024-05-03,1.0004839897155762,1.0004839897155762,1.0006840229034424,0.999983012676239,1.0001399517059326,701626657
2024-05-04,1.000080943107605,1.000080943107605,1.0006099939346311,0.9999979734420776,1.0004839897155762,646982546
2024-05-05,1.0001300573349,1.0001300573349,1.0004539489746094,0.999921977519989,1.000080943107605,565103348
2024-05-06,1.00006902217865,1.00006902217865,1.0004329681396484,0.9998810291290284,1.0001300573349,677236108
2024-05-07,1.0000890493392944,1.0000890493392944,1.0003989934921265,0.9997910261154176,1.00006902217865,593326614
2024-05-08,0.999871015548706,0.999871015548706,1.0003730058670044,0.9996910095214844,1.0000900030136108,711322908
2024-05-09,1.0000629425048828,1.0000629425048828,1.000288009643555,0.9996830224990844,0.999871015548706,619673158
2024-05-10,0.9999030232429504,0.9999030232429504,1.0007749795913696,0.9997159838676452,1.000072002410889,618043532
2024-05-11,0.9999110102653505,0.9999110102653505,1.0001670122146606,0.9997270107269288,0.9999030232429504,741923652
2024-05-12,0.9998080134391784,0.9998080134391784,1.000239014625549,0.9994630217552184,0.9999039769172668,572981955
2024-05-13,0.9999960064888,0.9999960064888,1.000175952911377,0.9997569918632508,0.9998070001602172,684188090
2024-05-14,0.9998840093612672,0.9998840093612672,1.0002679824829102,0.999559998512268,0.9999960064888,797070857
2024-05-15,0.9999390244483948,0.9999390244483948,1.000573992729187,0.9997479915618896,0.999886989593506,729049935
2024-05-16,0.9999079704284668,0.9999079704284668,1.000349044799805,0.999710977077484,0.9999430179595948,483779907
2024-05-17,1.0000540018081665,1.0000540018081665,1.0003260374069214,0.999845027923584,0.999908983707428,538183294
2024-05-18,1.0000280141830444,1.0000280141830444,1.0004069805145264,0.999925971031189,1.0000540018081665,617527975
2024-05-19,0.9998859763145448,0.9998859763145448,1.0002670288085938,0.9997990131378174,1.0000289678573608,523149353
2024-05-20,0.9999150037765504,0.9999150037765504,1.0004160404205322,0.9998090267181396,0.9998859763145448,821226566
2024-05-21,0.9999099969863892,0.9999099969863892,1.00006902217865,0.9996079802513124,0.9998949766159058,642257625
2024-05-22,0.9998549818992616,0.9998549818992616,1.0001989603042605,0.9996830224990844,0.9999099969863892,407229316
2024-05-23,0.9998229742050172,0.9998229742050172,1.000412940979004,0.9994850158691406,0.9998549818992616,423664361
2024-05-24,0.999867022037506,0.999867022037506,1.000324010848999,0.9995409846305848,0.9998220205307008,316190561
2024-05-25,1.0000059604644775,1.0000059604644775,1.000303030014038,0.9997910261154176,0.9998589754104614,263631076
2024-05-26,0.9998819828033448,0.9998819828033448,1.000113010406494,0.9996799826622008,1.0000059604644775,186517810
